protein,alpha,layer,head,mean_jsd,cosine_sim
1D2SA,32.0,26,7,0.33055820777096234,0.31084993709955255
1D2SA,32.0,26,8,0.39605881111756414,0.3431562169005732
1D2SA,32.0,26,9,0.39332625555283207,0.16360634791485748
1D2SA,32.0,26,10,0.345151443014061,0.42062404492656297
1D2SA,32.0,26,11,0.22640519991864702,0.7148386778503126
1D2SA,32.0,26,12,0.43791564731333427,0.3743309329507539
1D2SA,32.0,26,13,0.47093297005226203,0.20604073544841112
1D2SA,32.0,26,14,0.11815215273867861,0.8891657698447415
1D2SA,32.0,26,15,0.31943607593497564,0.2608238592262308
1D2SA,32.0,26,16,0.5320046520062971,0.15482591893271702
1D2SA,32.0,26,17,0.41026577294256916,0.3015655687452859
1D2SA,32.0,26,18,0.3114508639967858,0.2979468559070894
1D2SA,32.0,26,19,0.35666758086507305,0.27179999224192924
1D2SA,32.0,27,0,0.3488095961097157,0.3083207861246219
1D2SA,32.0,27,1,0.3269482075719346,0.5151006593097275
1D2SA,32.0,27,2,0.40091097030055395,0.27105818844999197
1D2SA,32.0,27,3,0.25189242428102104,0.6583760674143199
1D2SA,32.0,27,4,0.250528128911832,0.6106100094874517
1D2SA,32.0,27,5,0.39416235529850924,0.3631511439451105
1D2SA,32.0,27,6,0.330110344160814,0.39269536860458903
1D2SA,32.0,27,7,0.16835129280203395,0.800897210383457
1D2SA,32.0,27,8,0.2764714178866698,0.55409225299098
1D2SA,32.0,27,9,0.4096196966718171,0.20221411569072228
1D2SA,32.0,27,10,0.21484517186357813,0.7193621531872078
1D2SA,32.0,27,11,0.2597374269215438,0.6082738746717059
1D2SA,32.0,27,12,0.28784566327717,0.5073209427616023
1D2SA,32.0,27,13,0.4140308338590323,0.24129678176032324
1D2SA,32.0,27,14,0.441096032283756,0.29418685124291194
1D2SA,32.0,27,15,0.5456284084361664,0.11391848517962226
1D2SA,32.0,27,16,0.4057820849337967,0.16310523871621244
1D2SA,32.0,27,17,0.417758113387307,0.305587319345553
1D2SA,32.0,27,18,0.2618321020843374,0.5477915804263054
1D2SA,32.0,27,19,0.40017458030765085,0.27738293561064403
1D2SA,32.0,28,0,0.3843147022531408,0.30719787847590313
1D2SA,32.0,28,1,0.3267787274683017,0.32835195136047113
1D2SA,32.0,28,2,0.18068096916616902,0.754636881351428
1D2SA,32.0,28,3,0.36079592400734595,0.22704245377201784
1D2SA,32.0,28,4,0.26687146977567894,0.5967939564469232
1D2SA,32.0,28,5,0.3187288735127493,0.47689274130268716
1D2SA,32.0,28,6,0.3974314251502148,0.2661475091957926
1D2SA,32.0,28,7,0.4098466756555242,0.2719328157055816
1D2SA,32.0,28,8,0.3122601708091377,0.4329401733039569
1D2SA,32.0,28,9,0.3435009825953155,0.3361438801053448
1D2SA,32.0,28,10,0.22523782817368637,0.7393174851731349
1D2SA,32.0,28,11,0.2267509986622558,0.6519877325741326
1D2SA,32.0,28,12,0.3448311819867785,0.4887454829687415
1D2SA,32.0,28,13,0.38299797535113067,0.2612020997519697
1D2SA,32.0,28,14,0.470487998447145,0.22276808288911507
1D2SA,32.0,28,15,0.37287804196391394,0.2812852813377993
1D2SA,32.0,28,16,0.3396641168707652,0.4866344308316423
1D2SA,32.0,28,17,0.27838825797500805,0.43144452192195465
1D2SA,32.0,28,18,0.0550228344766805,0.9728494320508166
1D2SA,32.0,28,19,0.4094870031373685,0.1824060084923092
1D2SA,32.0,29,0,0.39943552887869704,0.2697316781318107
1D2SA,32.0,29,1,0.790860798837359,0.0542238827256495
1D2SA,32.0,29,2,0.2724343654878601,0.5406124098968752
1D2SA,32.0,29,3,0.3603949178263999,0.42597348138987357
1D2SA,32.0,29,4,0.17950956982695015,0.7738474990814092
1D2SA,32.0,29,5,0.3605120042508715,0.4288770394546604
1D2SA,32.0,29,6,0.4030379223664703,0.24792693474277683
1D2SA,32.0,29,7,0.3239361437681372,0.5609478421761978
1D2SA,32.0,29,8,0.38049871586735257,0.2496693423243896
1D2SA,32.0,29,9,0.1529854250876256,0.8201315920698465
1D2SA,32.0,29,10,0.2383942575598826,0.7046016049324179
1D2SA,32.0,29,11,0.23821387506742622,0.6851063574796917
1D2SA,32.0,29,12,0.44648089153303594,0.18480704540412937
1D2SA,32.0,29,13,0.30816489510975087,0.3800661320530354
1D2SA,32.0,29,14,0.2225335872882923,0.5257768269560144
1D2SA,32.0,29,15,0.2742733421254204,0.4143531555147662
1D2SA,32.0,29,16,0.35331400109914674,0.32806508240153814
1D2SA,32.0,29,17,0.28493930159178665,0.558410062170242
1D2SA,32.0,29,18,0.5899598334036174,0.1032092476970459
1D2SA,32.0,29,19,0.20860558925273726,0.76039926423658
1D2SA,32.0,30,0,0.503097564563797,0.21065223349745352
1D2SA,32.0,30,1,0.40942781105163745,0.23912017031837537
1D2SA,32.0,30,2,0.28146233033514956,0.6153293155265845
1D2SA,32.0,30,3,0.3147175802947787,0.45160117233826325
1D2SA,32.0,30,4,0.21101266492386214,0.5602168412667101
1D2SA,32.0,30,5,0.3194445025930031,0.4272712225961168
1D2SA,32.0,30,6,0.24910489416769901,0.6296623888368804
1D2SA,32.0,30,7,0.2971420348100927,0.5541408915877458
1D2SA,32.0,30,8,0.40485252987178083,0.2633654432855997
1D2SA,32.0,30,9,0.3918955024029562,0.28337821329294044
1D2SA,32.0,30,10,0.28132640532963105,0.589799518269969
1D2SA,32.0,30,11,0.280156734887096,0.5342304207732215
1D2SA,32.0,30,12,0.2705162181784621,0.6338878811233585
1D2SA,32.0,30,13,0.45094596263792425,0.22611014037079827
1D2SA,32.0,30,14,0.15462047930516487,0.9044458604761406
1D2SA,32.0,30,15,0.07990781692088712,0.9634303791175879
1D2SA,32.0,30,16,0.37061575128266994,0.37889358345554974
1D2SA,32.0,30,17,0.12591653312221263,0.8811192855728288
1D2SA,32.0,30,18,0.2633324261706528,0.4308356672547357
1D2SA,32.0,30,19,0.24303969341441864,0.689575373891718
1D2SA,32.0,31,0,0.535586470837165,0.21966931769712797
1D2SA,32.0,31,1,0.44942196754782276,0.2775274160124359
1D2SA,32.0,31,2,0.5312487628586852,0.3226963172502654
1D2SA,32.0,31,3,0.04843142243240087,0.9842866553922712
1D2SA,32.0,31,4,0.46307584460340373,0.1660632394526136
1D2SA,32.0,31,5,0.09575632328583529,0.9491186175289469
1D2SA,32.0,31,6,0.29355964276481533,0.6636402710403748
1D2SA,32.0,31,7,0.2631540019172045,0.5361976210383856
1D2SA,32.0,31,8,0.5304063448529045,0.5010226746440581
1D2SA,32.0,31,9,0.2619511212775501,0.7382191556629456
1D2SA,32.0,31,10,0.3050914536267068,0.4385864481374489
1D2SA,32.0,31,11,0.12295873275177417,0.7262678141747113
1D2SA,32.0,31,12,0.35798711878279693,0.39103508146365895
1D2SA,32.0,31,13,0.04739672630824414,0.9859843172450784
1D2SA,32.0,31,14,0.19291763987795926,0.8807361975098067
1D2SA,32.0,31,15,0.29917836760638106,0.8145728233976977
1D2SA,32.0,31,16,0.21163609707202746,0.7845227008731058
1D2SA,32.0,31,17,0.42997480364623175,0.1649299896149884
1D2SA,32.0,31,18,0.5897645415478918,0.35381167801871966
1D2SA,32.0,31,19,0.31948115796483967,0.26814229355759583
1D2SA,32.0,32,0,0.3013280017512092,0.3639108730014162
1D2SA,32.0,32,1,0.16595253694585088,0.7783850996792064
1D2SA,32.0,32,2,0.29773427990535434,0.3757292566613777
1D2SA,32.0,32,3,0.40158062123203575,0.4715403586031047
1D2SA,32.0,32,4,0.377715868694166,0.4976376782824162
1D2SA,32.0,32,5,0.14601984139990198,0.7276297475504439
1D2SA,32.0,32,6,0.31881767724495014,0.3960504121162597
1D2SA,32.0,32,7,0.4235927183886456,0.3929211571010225
1D2SA,32.0,32,8,0.18660023925098645,0.660892139638446
1D2SA,32.0,32,9,0.2665013049533173,0.7455067506259324
1D2SA,32.0,32,10,0.3433573059857998,0.5842425205513575
1D2SA,32.0,32,11,0.2840790704903505,0.458886825271752
1D2SA,32.0,32,12,0.2732639565644285,0.5312007184435886
1D2SA,32.0,32,13,0.48142789486292437,0.2130306669196313
1D2SA,32.0,32,14,0.45822545651267427,0.40728128624028076
1D2SA,32.0,32,15,0.2911983351162992,0.7233980596004815
1D2SA,32.0,32,16,0.10837262390295496,0.7909221344566486
1D2SA,32.0,32,17,0.23944643165752932,0.5040325535234198
1D2SA,32.0,32,18,0.45598986364165073,0.293960212890987
1D2SA,32.0,32,19,0.5133811219885729,0.16977378571830734
1DCSA,0.0,0,0,0.0,1.0
1DCSA,0.0,0,1,0.0,1.0
1DCSA,0.0,0,2,0.0,1.0
1DCSA,0.0,0,3,0.0,1.0
1DCSA,0.0,0,4,0.0,1.0
1DCSA,0.0,0,5,0.0,1.0
1DCSA,0.0,0,6,0.0,1.0
1DCSA,0.0,0,7,0.0,1.0
1DCSA,0.0,0,8,0.0,1.0
1DCSA,0.0,0,9,0.0,1.0
1DCSA,0.0,0,10,0.0,1.0
1DCSA,0.0,0,11,0.0,1.0
1DCSA,0.0,0,12,0.0,1.0
1DCSA,0.0,0,13,0.0,1.0
1DCSA,0.0,0,14,0.0,1.0
1DCSA,0.0,0,15,0.0,1.0
1DCSA,0.0,0,16,0.0,1.0
1DCSA,0.0,0,17,0.0,1.0
1DCSA,0.0,0,18,0.0,1.0
1DCSA,0.0,0,19,0.0,1.0
1DCSA,0.0,1,0,0.0,1.0
1DCSA,0.0,1,1,0.0,1.0
1DCSA,0.0,1,2,0.0,1.0
1DCSA,0.0,1,3,0.0,1.0
1DCSA,0.0,1,4,0.0,1.0
1DCSA,0.0,1,5,0.0,1.0
1DCSA,0.0,1,6,0.0,1.0
1DCSA,0.0,1,7,0.0,1.0
1DCSA,0.0,1,8,0.0,1.0
1DCSA,0.0,1,9,0.0,1.0
1DCSA,0.0,1,10,0.0,1.0
1DCSA,0.0,1,11,0.0,1.0
1DCSA,0.0,1,12,0.0,1.0
1DCSA,0.0,1,13,0.0,1.0
1DCSA,0.0,1,14,0.0,1.0
1DCSA,0.0,1,15,0.0,1.0
1DCSA,0.0,1,16,0.0,1.0
1DCSA,0.0,1,17,0.0,1.0
1DCSA,0.0,1,18,0.0,1.0
1DCSA,0.0,1,19,0.0,1.0
1DCSA,0.0,2,0,0.0,1.0
1DCSA,0.0,2,1,0.0,1.0
1DCSA,0.0,2,2,0.0,1.0
1DCSA,0.0,2,3,0.0,1.0
1DCSA,0.0,2,4,0.0,1.0
1DCSA,0.0,2,5,0.0,1.0
1DCSA,0.0,2,6,0.0,1.0
1DCSA,0.0,2,7,0.0,1.0
1DCSA,0.0,2,8,0.0,1.0
1DCSA,0.0,2,9,0.0,1.0
1DCSA,0.0,2,10,0.0,1.0
1DCSA,0.0,2,11,0.0,1.0
1DCSA,0.0,2,12,0.0,1.0
1DCSA,0.0,2,13,0.0,1.0
1DCSA,0.0,2,14,0.0,1.0
1DCSA,0.0,2,15,0.0,1.0
1DCSA,0.0,2,16,0.0,1.0
1DCSA,0.0,2,17,0.0,1.0
1DCSA,0.0,2,18,0.0,1.0
1DCSA,0.0,2,19,0.0,1.0
1DCSA,0.0,3,0,0.0,1.0
1DCSA,0.0,3,1,0.0,1.0
1DCSA,0.0,3,2,0.0,1.0
1DCSA,0.0,3,3,0.0,1.0
1DCSA,0.0,3,4,0.0,1.0
1DCSA,0.0,3,5,0.0,1.0
1DCSA,0.0,3,6,0.0,1.0
1DCSA,0.0,3,7,0.0,1.0
1DCSA,0.0,3,8,0.0,1.0
1DCSA,0.0,3,9,0.0,1.0
1DCSA,0.0,3,10,0.0,1.0
1DCSA,0.0,3,11,0.0,1.0
1DCSA,0.0,3,12,0.0,1.0
1DCSA,0.0,3,13,0.0,1.0
1DCSA,0.0,3,14,0.0,1.0
1DCSA,0.0,3,15,0.0,1.0
1DCSA,0.0,3,16,0.0,1.0
1DCSA,0.0,3,17,0.0,1.0
1DCSA,0.0,3,18,0.0,1.0
1DCSA,0.0,3,19,0.0,1.0
1DCSA,0.0,4,0,0.0,1.0
1DCSA,0.0,4,1,0.0,1.0
1DCSA,0.0,4,2,0.0,1.0
1DCSA,0.0,4,3,0.0,1.0
1DCSA,0.0,4,4,0.0,1.0
1DCSA,0.0,4,5,0.0,1.0
1DCSA,0.0,4,6,0.0,1.0
1DCSA,0.0,4,7,0.0,1.0
1DCSA,0.0,4,8,0.0,1.0
1DCSA,0.0,4,9,0.0,1.0
1DCSA,0.0,4,10,0.0,1.0
1DCSA,0.0,4,11,0.0,1.0
1DCSA,0.0,4,12,0.0,1.0
1DCSA,0.0,4,13,0.0,1.0
1DCSA,0.0,4,14,0.0,1.0
1DCSA,0.0,4,15,0.0,1.0
1DCSA,0.0,4,16,0.0,1.0
1DCSA,0.0,4,17,0.0,1.0
1DCSA,0.0,4,18,0.0,1.0
1DCSA,0.0,4,19,0.0,1.0
1DCSA,0.0,5,0,0.0,1.0
1DCSA,0.0,5,1,0.0,1.0
1DCSA,0.0,5,2,0.0,1.0
1DCSA,0.0,5,3,0.0,1.0
1DCSA,0.0,5,4,0.0,1.0
1DCSA,0.0,5,5,0.0,1.0
1DCSA,0.0,5,6,0.0,1.0
1DCSA,0.0,5,7,0.0,1.0
1DCSA,0.0,5,8,0.0,1.0
1DCSA,0.0,5,9,0.0,1.0
1DCSA,0.0,5,10,0.0,1.0
1DCSA,0.0,5,11,0.0,1.0
1DCSA,0.0,5,12,0.0,1.0
1DCSA,0.0,5,13,0.0,1.0
1DCSA,0.0,5,14,0.0,1.0
1DCSA,0.0,5,15,0.0,1.0
1DCSA,0.0,5,16,0.0,1.0
1DCSA,0.0,5,17,0.0,1.0
1DCSA,0.0,5,18,0.0,1.0
1DCSA,0.0,5,19,0.0,1.0
1DCSA,0.0,6,0,0.0,1.0
1DCSA,0.0,6,1,0.0,1.0
1DCSA,0.0,6,2,0.0,1.0
1DCSA,0.0,6,3,0.0,1.0
1DCSA,0.0,6,4,0.0,1.0
1DCSA,0.0,6,5,0.0,1.0
1DCSA,0.0,6,6,0.0,1.0
1DCSA,0.0,6,7,0.0,1.0
1DCSA,0.0,6,8,0.0,1.0
1DCSA,0.0,6,9,0.0,1.0
1DCSA,0.0,6,10,0.0,1.0
1DCSA,0.0,6,11,0.0,1.0
1DCSA,0.0,6,12,0.0,1.0
1DCSA,0.0,6,13,0.0,1.0
1DCSA,0.0,6,14,0.0,1.0
1DCSA,0.0,6,15,0.0,1.0
1DCSA,0.0,6,16,0.0,1.0
1DCSA,0.0,6,17,0.0,1.0
1DCSA,0.0,6,18,0.0,1.0
1DCSA,0.0,6,19,0.0,1.0
1DCSA,0.0,7,0,0.0,1.0
1DCSA,0.0,7,1,0.0,1.0
1DCSA,0.0,7,2,0.0,1.0
1DCSA,0.0,7,3,0.0,1.0
1DCSA,0.0,7,4,0.0,1.0
1DCSA,0.0,7,5,0.0,1.0
1DCSA,0.0,7,6,0.0,1.0
1DCSA,0.0,7,7,0.0,1.0
1DCSA,0.0,7,8,0.0,1.0
1DCSA,0.0,7,9,0.0,1.0
1DCSA,0.0,7,10,0.0,1.0
1DCSA,0.0,7,11,0.0,1.0
1DCSA,0.0,7,12,0.0,1.0
1DCSA,0.0,7,13,0.0,1.0
1DCSA,0.0,7,14,0.0,1.0
1DCSA,0.0,7,15,0.0,1.0
1DCSA,0.0,7,16,0.0,1.0
1DCSA,0.0,7,17,0.0,1.0
1DCSA,0.0,7,18,0.0,1.0
1DCSA,0.0,7,19,0.0,1.0
1DCSA,0.0,8,0,0.0,1.0
1DCSA,0.0,8,1,0.0,1.0
1DCSA,0.0,8,2,0.0,1.0
1DCSA,0.0,8,3,0.0,1.0
1DCSA,0.0,8,4,0.0,1.0
1DCSA,0.0,8,5,0.0,1.0
1DCSA,0.0,8,6,0.0,1.0
1DCSA,0.0,8,7,0.0,1.0
1DCSA,0.0,8,8,0.0,1.0
1DCSA,0.0,8,9,0.0,1.0
1DCSA,0.0,8,10,0.0,1.0
1DCSA,0.0,8,11,0.0,1.0
1DCSA,0.0,8,12,0.0,1.0
1DCSA,0.0,8,13,0.0,1.0
1DCSA,0.0,8,14,0.0,1.0
1DCSA,0.0,8,15,0.0,1.0
1DCSA,0.0,8,16,0.0,1.0
1DCSA,0.0,8,17,0.0,1.0
1DCSA,0.0,8,18,0.0,1.0
1DCSA,0.0,8,19,0.0,1.0
1DCSA,0.0,9,0,0.0,1.0
1DCSA,0.0,9,1,0.0,1.0
1DCSA,0.0,9,2,0.0,1.0
1DCSA,0.0,9,3,0.0,1.0
1DCSA,0.0,9,4,0.0,1.0
1DCSA,0.0,9,5,0.0,1.0
1DCSA,0.0,9,6,0.0,1.0
1DCSA,0.0,9,7,0.0,1.0
1DCSA,0.0,9,8,0.0,1.0
1DCSA,0.0,9,9,0.0,1.0
1DCSA,0.0,9,10,0.0,1.0
1DCSA,0.0,9,11,0.0,1.0
1DCSA,0.0,9,12,0.0,1.0
1DCSA,0.0,9,13,0.0,1.0
1DCSA,0.0,9,14,0.0,1.0
1DCSA,0.0,9,15,0.0,1.0
1DCSA,0.0,9,16,0.0,1.0
1DCSA,0.0,9,17,0.0,1.0
1DCSA,0.0,9,18,0.0,1.0
1DCSA,0.0,9,19,0.0,1.0
1DCSA,0.0,10,0,0.0,1.0
1DCSA,0.0,10,1,0.0,1.0
1DCSA,0.0,10,2,0.0,1.0
1DCSA,0.0,10,3,0.0,1.0
1DCSA,0.0,10,4,0.0,1.0
1DCSA,0.0,10,5,0.0,1.0
1DCSA,0.0,10,6,0.0,1.0
1DCSA,0.0,10,7,0.0,1.0
1DCSA,0.0,10,8,0.0,1.0
1DCSA,0.0,10,9,0.0,1.0
1DCSA,0.0,10,10,0.0,1.0
1DCSA,0.0,10,11,0.0,1.0
1DCSA,0.0,10,12,0.0,1.0
1DCSA,0.0,10,13,0.0,1.0
1DCSA,0.0,10,14,0.0,1.0
1DCSA,0.0,10,15,0.0,1.0
1DCSA,0.0,10,16,0.0,1.0
1DCSA,0.0,10,17,0.0,1.0
1DCSA,0.0,10,18,0.0,1.0
1DCSA,0.0,10,19,0.0,1.0
1DCSA,0.0,11,0,0.0,1.0
1DCSA,0.0,11,1,0.0,1.0
1DCSA,0.0,11,2,0.0,1.0
1DCSA,0.0,11,3,0.0,1.0
1DCSA,0.0,11,4,0.0,1.0
1DCSA,0.0,11,5,0.0,1.0
1DCSA,0.0,11,6,0.0,1.0
1DCSA,0.0,11,7,0.0,1.0
1DCSA,0.0,11,8,0.0,1.0
1DCSA,0.0,11,9,0.0,1.0
1DCSA,0.0,11,10,0.0,1.0
1DCSA,0.0,11,11,0.0,1.0
1DCSA,0.0,11,12,0.0,1.0
1DCSA,0.0,11,13,0.0,1.0
1DCSA,0.0,11,14,0.0,1.0
1DCSA,0.0,11,15,0.0,1.0
1DCSA,0.0,11,16,0.0,1.0
1DCSA,0.0,11,17,0.0,1.0
1DCSA,0.0,11,18,0.0,1.0
1DCSA,0.0,11,19,0.0,1.0
1DCSA,0.0,12,0,0.0,1.0
1DCSA,0.0,12,1,0.0,1.0
1DCSA,0.0,12,2,0.0,1.0
1DCSA,0.0,12,3,0.0,1.0
1DCSA,0.0,12,4,0.0,1.0
1DCSA,0.0,12,5,0.0,1.0
1DCSA,0.0,12,6,0.0,1.0
1DCSA,0.0,12,7,0.0,1.0
1DCSA,0.0,12,8,0.0,1.0
1DCSA,0.0,12,9,0.0,1.0
1DCSA,0.0,12,10,0.0,1.0
1DCSA,0.0,12,11,0.0,1.0
1DCSA,0.0,12,12,0.0,1.0
1DCSA,0.0,12,13,0.0,1.0
1DCSA,0.0,12,14,0.0,1.0
1DCSA,0.0,12,15,0.0,1.0
1DCSA,0.0,12,16,0.0,1.0
1DCSA,0.0,12,17,0.0,1.0
1DCSA,0.0,12,18,0.0,1.0
1DCSA,0.0,12,19,0.0,1.0
1DCSA,0.0,13,0,0.0,1.0
1DCSA,0.0,13,1,0.0,1.0
1DCSA,0.0,13,2,0.0,1.0
1DCSA,0.0,13,3,0.0,1.0
1DCSA,0.0,13,4,0.0,1.0
1DCSA,0.0,13,5,0.0,1.0
1DCSA,0.0,13,6,0.0,1.0
1DCSA,0.0,13,7,0.0,1.0
1DCSA,0.0,13,8,0.0,1.0
1DCSA,0.0,13,9,0.0,1.0
1DCSA,0.0,13,10,0.0,1.0
1DCSA,0.0,13,11,0.0,1.0
1DCSA,0.0,13,12,0.0,1.0
1DCSA,0.0,13,13,0.0,1.0
1DCSA,0.0,13,14,0.0,1.0
1DCSA,0.0,13,15,0.0,1.0
1DCSA,0.0,13,16,0.0,1.0
1DCSA,0.0,13,17,0.0,1.0
1DCSA,0.0,13,18,0.0,1.0
1DCSA,0.0,13,19,0.0,1.0
1DCSA,0.0,14,0,0.0,1.0
1DCSA,0.0,14,1,0.0,1.0
1DCSA,0.0,14,2,0.0,1.0
1DCSA,0.0,14,3,0.0,1.0
1DCSA,0.0,14,4,0.0,1.0
1DCSA,0.0,14,5,0.0,1.0
1DCSA,0.0,14,6,0.0,1.0
1DCSA,0.0,14,7,0.0,1.0
1DCSA,0.0,14,8,0.0,1.0
1DCSA,0.0,14,9,0.0,1.0
1DCSA,0.0,14,10,0.0,1.0
1DCSA,0.0,14,11,0.0,1.0
1DCSA,0.0,14,12,0.0,1.0
1DCSA,0.0,14,13,0.0,1.0
1DCSA,0.0,14,14,0.0,1.0
1DCSA,0.0,14,15,0.0,1.0
1DCSA,0.0,14,16,0.0,1.0
1DCSA,0.0,14,17,0.0,1.0
1DCSA,0.0,14,18,0.0,1.0
1DCSA,0.0,14,19,0.0,1.0
1DCSA,0.0,15,0,0.0,1.0
1DCSA,0.0,15,1,0.0,1.0
1DCSA,0.0,15,2,0.0,1.0
1DCSA,0.0,15,3,0.0,1.0
1DCSA,0.0,15,4,0.0,1.0
1DCSA,0.0,15,5,0.0,1.0
1DCSA,0.0,15,6,0.0,1.0
1DCSA,0.0,15,7,0.0,1.0
1DCSA,0.0,15,8,0.0,1.0
1DCSA,0.0,15,9,0.0,1.0
1DCSA,0.0,15,10,0.0,1.0
1DCSA,0.0,15,11,0.0,1.0
1DCSA,0.0,15,12,0.0,1.0
1DCSA,0.0,15,13,0.0,1.0
1DCSA,0.0,15,14,0.0,1.0
1DCSA,0.0,15,15,0.0,1.0
1DCSA,0.0,15,16,0.0,1.0
1DCSA,0.0,15,17,0.0,1.0
1DCSA,0.0,15,18,0.0,1.0
1DCSA,0.0,15,19,0.0,1.0
1DCSA,0.0,16,0,0.0,1.0
1DCSA,0.0,16,1,0.0,1.0
1DCSA,0.0,16,2,0.0,1.0
1DCSA,0.0,16,3,0.0,1.0
1DCSA,0.0,16,4,0.0,1.0
1DCSA,0.0,16,5,0.0,1.0
1DCSA,0.0,16,6,0.0,1.0
1DCSA,0.0,16,7,0.0,1.0
1DCSA,0.0,16,8,0.0,1.0
1DCSA,0.0,16,9,0.0,1.0
1DCSA,0.0,16,10,0.0,1.0
1DCSA,0.0,16,11,0.0,1.0
1DCSA,0.0,16,12,0.0,1.0
1DCSA,0.0,16,13,0.0,1.0
1DCSA,0.0,16,14,0.0,1.0
1DCSA,0.0,16,15,0.0,1.0
1DCSA,0.0,16,16,0.0,1.0
1DCSA,0.0,16,17,0.0,1.0
1DCSA,0.0,16,18,0.0,1.0
1DCSA,0.0,16,19,0.0,1.0
1DCSA,0.0,17,0,0.0,1.0
1DCSA,0.0,17,1,0.0,1.0
1DCSA,0.0,17,2,0.0,1.0
1DCSA,0.0,17,3,0.0,1.0
1DCSA,0.0,17,4,0.0,1.0
1DCSA,0.0,17,5,0.0,1.0
1DCSA,0.0,17,6,0.0,1.0
1DCSA,0.0,17,7,0.0,1.0
1DCSA,0.0,17,8,0.0,1.0
1DCSA,0.0,17,9,0.0,1.0
1DCSA,0.0,17,10,0.0,1.0
1DCSA,0.0,17,11,0.0,1.0
1DCSA,0.0,17,12,0.0,1.0
1DCSA,0.0,17,13,0.0,1.0
1DCSA,0.0,17,14,0.0,1.0
1DCSA,0.0,17,15,0.0,1.0
1DCSA,0.0,17,16,0.0,1.0
1DCSA,0.0,17,17,0.0,1.0
1DCSA,0.0,17,18,0.0,1.0
1DCSA,0.0,17,19,0.0,1.0
1DCSA,0.0,18,0,0.0,1.0
1DCSA,0.0,18,1,0.0,1.0
1DCSA,0.0,18,2,0.0,1.0
1DCSA,0.0,18,3,0.0,1.0
1DCSA,0.0,18,4,0.0,1.0
1DCSA,0.0,18,5,0.0,1.0
1DCSA,0.0,18,6,0.0,1.0
1DCSA,0.0,18,7,0.0,1.0
1DCSA,0.0,18,8,0.0,1.0
1DCSA,0.0,18,9,0.0,1.0
1DCSA,0.0,18,10,0.0,1.0
1DCSA,0.0,18,11,0.0,1.0
1DCSA,0.0,18,12,0.0,1.0
1DCSA,0.0,18,13,0.0,1.0
1DCSA,0.0,18,14,0.0,1.0
1DCSA,0.0,18,15,0.0,1.0
1DCSA,0.0,18,16,0.0,1.0
1DCSA,0.0,18,17,0.0,1.0
1DCSA,0.0,18,18,0.0,1.0
1DCSA,0.0,18,19,0.0,1.0
1DCSA,0.0,19,0,0.0,1.0
1DCSA,0.0,19,1,0.0,1.0
1DCSA,0.0,19,2,0.0,1.0
1DCSA,0.0,19,3,0.0,1.0
1DCSA,0.0,19,4,0.0,1.0
1DCSA,0.0,19,5,0.0,1.0
1DCSA,0.0,19,6,0.0,1.0
1DCSA,0.0,19,7,0.0,1.0
1DCSA,0.0,19,8,0.0,1.0
1DCSA,0.0,19,9,0.0,1.0
1DCSA,0.0,19,10,0.0,1.0
1DCSA,0.0,19,11,0.0,1.0
1DCSA,0.0,19,12,0.0,1.0
1DCSA,0.0,19,13,0.0,1.0
1DCSA,0.0,19,14,0.0,1.0
1DCSA,0.0,19,15,0.0,1.0
1DCSA,0.0,19,16,0.0,1.0
1DCSA,0.0,19,17,0.0,1.0
1DCSA,0.0,19,18,0.0,1.0
1DCSA,0.0,19,19,0.0,1.0
1DCSA,0.0,20,0,0.0,1.0
1DCSA,0.0,20,1,0.0,1.0
1DCSA,0.0,20,2,0.0,1.0
1DCSA,0.0,20,3,0.0,1.0
1DCSA,0.0,20,4,0.0,1.0
1DCSA,0.0,20,5,0.0,1.0
1DCSA,0.0,20,6,0.0,1.0
1DCSA,0.0,20,7,0.0,1.0
1DCSA,0.0,20,8,0.0,1.0
1DCSA,0.0,20,9,0.0,1.0
1DCSA,0.0,20,10,0.0,1.0
1DCSA,0.0,20,11,0.0,1.0
1DCSA,0.0,20,12,0.0,1.0
1DCSA,0.0,20,13,0.0,1.0
1DCSA,0.0,20,14,0.0,1.0
1DCSA,0.0,20,15,0.0,1.0
1DCSA,0.0,20,16,0.0,1.0
1DCSA,0.0,20,17,0.0,1.0
1DCSA,0.0,20,18,0.0,1.0
1DCSA,0.0,20,19,0.0,1.0
1DCSA,0.0,21,0,0.0,1.0
1DCSA,0.0,21,1,0.0,1.0
1DCSA,0.0,21,2,0.0,1.0
1DCSA,0.0,21,3,0.0,1.0
1DCSA,0.0,21,4,0.0,1.0
1DCSA,0.0,21,5,0.0,1.0
1DCSA,0.0,21,6,0.0,1.0
1DCSA,0.0,21,7,0.0,1.0
1DCSA,0.0,21,8,0.0,1.0
1DCSA,0.0,21,9,0.0,1.0
1DCSA,0.0,21,10,0.0,1.0
1DCSA,0.0,21,11,0.0,1.0
1DCSA,0.0,21,12,0.0,1.0
1DCSA,0.0,21,13,0.0,1.0
1DCSA,0.0,21,14,0.0,1.0
1DCSA,0.0,21,15,0.0,1.0
1DCSA,0.0,21,16,0.0,1.0
1DCSA,0.0,21,17,0.0,1.0
1DCSA,0.0,21,18,0.0,1.0
1DCSA,0.0,21,19,0.0,1.0
1DCSA,0.0,22,0,0.0,1.0
1DCSA,0.0,22,1,0.0,1.0
